streamlit run dashboard/app.pytransaction_id,customer_id,merchant,amount,transaction_date,payment_mode,status
TXN002977,CUST00161,Swiggy,19534.19,2026-04-01,credit_card,completed
TXN002978,CUST00732,Reliance Digital,16112.33,2026-02-19,cash,pending
TXN002979,CUST00579,Uber,9898.87,2025-08-15,credit_card,pending
TXN002980,CUST00894,Zomato,12795.25,2025-06-11,cash,pending
TXN002981,CUST00160,Flipkart,3855.81,2025-06-14,cash,pending
TXN002982,CUST00016,Paytm Mall,220.47,2026-05-18,debit_card,pending
TXN002983,CUST00931,Paytm Mall,3078.05,2026-05-02,net_banking,cancelled
TXN002984,CUST00924,Zomato,13239.46,2025-12-17,credit_card,pending
TXN002985,CUST00333,Uber,6498.83,2026-01-06,cash,pending
TXN002986,CUST00554,Uber,16613.77,2025-10-11,credit_card,completed
TXN002987,CUST00186,Flipkart,6737.97,2025-07-25,net_banking,completed
TXN002988,CUST00465,Amazon,21838.96,2025-07-12,cash,pending
TXN002989,CUST00361,Swiggy,24486.21,2025-12-31,net_banking,refund
TXN002990,CUST00406,Zomato,6755.16,2025-11-20,cash,pending
TXN002991,CUST00008,BigBasket,2145.32,2026-05-17,upi,pending
TXN002992,CUST00902,Flipkart,22865.87,2025-12-09,credit_card,pending
TXN002993,CUST00747,Zomato,12468.7,2025-10-10,debit_card,refund
TXN002994,CUST00888,Swiggy,4986.58,2025-12-16,credit_card,pending
TXN002995,CUST00591,BigBasket,10489.98,2025-08-15,credit_card,refund
TXN002996,CUST00923,Ola,18434.55,2025-08-12,cash,pending
TXN002997,CUST00439,BigBasket,14765.1,2026-02-25,cash,pending
TXN002998,CUST00864,BigBasket,17952.29,2026-04-26,cash,pending
TXN002999,CUST00834,Reliance Digital,23040.98,2026-03-15,credit_card,pending
TXN003000,CUST01037,Uber,20752.29,2025-10-29,cash,pending
TXN003001,CUST00431,Zomato,12239.96,2025-08-29,credit_card,pending
TXN003002,CUST00537,Swiggy,18826.28,2025-07-12,debit_card,pending
TXN003003,CUST01004,Swiggy,6384.31,2025-11-13,credit_card,pending
TXN003004,CUST00991,Myntra,2913.66,2026-05-30,cash,pending
TXN003005,CUST00707,Zomato,14293.59,2026-02-07,debit_card,pending
TXN003006,CUST00906,Myntra,12759.8,2026-02-23,credit_card,pending
TXN003007,CUST00956,BigBasket,22946.41,2026-02-01,net_banking,pending
TXN003008,CUST00671,Swiggy,17825.82,2026-01-05,debit_card,pending
TXN003009,CUST01050,Amazon,4109.37,2025-09-02,cash,cancelled
TXN003010,CUST00729,Uber,21710.52,2025-07-19,credit_card,pending
TXN003011,CUST00407,Uber,19593.75,2025-08-23,debit_card,pending
TXN003012,CUST00651,Flipkart,8551.15,2026-02-09,upi,pending
TXN003013,CUST00213,Zomato,7184.9,2026-02-04,upi,pending
TXN003014,CUST00125,Reliance Digital,4715.98,2026-05-06,debit_card,pending
TXN003015,CUST00362,Flipkart,20837.28,2026-02-28,debit_card,cancelled
TXN003016,CUST00149,Amazon,21583.56,2025-10-04,upi,pending
TXN003017,CUST00954,Uber,20593.72,2025-07-23,upi,pending
TXN003018,CUST00517,Amazon,11802.16,2025-07-30,cash,pending
TXN003019,CUST00871,Swiggy,12560.48,2025-06-06,net_banking,failed
TXN003020,CUST00722,Swiggy,3013.7,2025-11-23,net_banking,pending
TXN003021,CUST00339,BigBasket,5785.13,2025-12-10,cash,pending
TXN003022,CUST00206,Amazon,2392.23,2025-06-04,net_banking,pending
TXN003023,CUST00142,Reliance Digital,17692.37,2026-06-11,credit_card,pending
TXN003024,CUST00643,BigBasket,15208.86,2026-05-19,upi,pending
TXN003025,CUST00159,BigBasket,22055.3,2025-06-22,cash,refund
TXN003026,CUST00602,Ola,2671.47,2026-06-13,debit_card,pending
TXN003027,CUST00665,Reliance Digital,1852.93,2026-05-04,net_banking,pending
TXN003028,CUST00817,Ola,798.94,2025-09-18,credit_card,pending
TXN003029,CUST00585,Myntra,13212.64,2025-09-14,net_banking,pending
TXN003030,CUST00424,Myntra,20277.02,2026-01-28,debit_card,pending
TXN003031,CUST00162,Ola,22908.32,2026-04-11,credit_card,pending
TXN003032,CUST00324,Paytm Mall,8202.84,2025-07-01,cash,pending
TXN003033,CUST00546,Paytm Mall,637.32,2025-11-22,debit_card,pending
TXN003034,CUST00442,Swiggy,11433.82,2025-07-04,upi,pending
TXN003035,CUST00915,Reliance Digital,22774.08,2025-06-10,cash,pending
TXN003036,CUST00344,Ola,21914.53,2026-03-22,credit_card,refund
TXN003037,CUST00931,BigBasket,18127.5,2025-12-19,credit_card,pending
TXN003038,CUST00626,Ola,12245.58,2026-05-01,debit_card,pending
TXN003039,CUST00982,Reliance Digital,7606.21,2025-10-06,debit_card,completed
TXN003040,CUST00245,Reliance Digital,6311.04,2026-04-01,debit_card,pending
TXN003041,CUST00325,Ola,3276.56,2025-08-13,credit_card,pending
TXN003042,CUST00282,Paytm Mall,14306.53,2026-01-19,upi,pending
TXN003043,CUST00587,Ola,24913.11,2026-05-08,upi,pending
TXN003044,CUST00717,Ola,10829.01,2025-06-26,net_banking,pending
TXN003045,CUST00440,Zomato,11549.83,2026-06-02,net_banking,pending
TXN003046,CUST00524,Amazon,20300.72,2026-04-12,credit_card,refund
TXN003047,CUST00381,BigBasket,21223.63,2026-05-07,credit_card,pending
TXN003048,CUST00889,Zomato,11894.26,2025-08-20,upi,failed
TXN003049,CUST00401,Ola,18988.58,2025-07-14,debit_card,pending
TXN003050,CUST00439,Uber,21646.79,2025-09-20,cash,pending
TXN003051,CUST00174,Uber,15201.5,2025-12-06,upi,completed
TXN003052,CUST00847,Myntra,11915.6,2025-07-30,upi,refund
TXN003053,CUST00946,BigBasket,19636.32,2025-06-07,upi,completed
TXN003054,CUST00865,Amazon,8173.43,2026-02-02,cash,pending
TXN003055,CUST00100,Zomato,11098.01,2025-07-10,upi,completed
TXN003056,CUST00858,Ola,23545.99,2026-01-31,upi,failed
TXN003057,CUST00815,Paytm Mall,6342.08,2025-06-18,cash,pending
TXN003058,CUST00006,BigBasket,24399.48,2025-08-16,upi,pending
TXN003059,CUST00496,Reliance Digital,6616.56,2026-05-26,net_banking,pending
TXN003060,CUST00374,Ola,1112.58,2025-12-29,net_banking,pending
TXN003061,CUST00989,Amazon,20858.22,2026-03-30,upi,pending
TXN003062,CUST00433,Amazon,19954.41,2025-12-25,net_banking,pending
TXN003063,CUST00195,Zomato,9248.99,2025-06-06,cash,pending
TXN003064,CUST00639,BigBasket,2867.76,2025-08-06,net_banking,pending
TXN003065,CUST00067,Zomato,1260.87,2025-06-15,net_banking,pending
TXN003066,CUST00202,BigBasket,19687.03,2026-02-21,credit_card,pending
TXN003067,CUST00349,Ola,21933.62,2026-06-05,cash,failed
TXN003068,CUST00092,Reliance Digital,10945.19,2025-09-24,net_banking,failed
TXN003069,CUST00181,Flipkart,24116.47,2025-12-28,debit_card,pending
TXN003070,CUST01012,Reliance Digital,6011.93,2026-05-26,upi,pending
TXN003071,CUST00776,BigBasket,9815.49,2026-01-29,debit_card,pending
TXN003072,CUST00765,Paytm Mall,24522.44,2026-03-27,upi,pending
TXN003073,CUST01043,Ola,10250.74,2025-07-17,cash,pending
TXN003074,CUST00445,Zomato,11704.56,2026-02-19,cash,pending
TXN003075,CUST00917,Amazon,19462.16,2026-05-05,cash,pending
TXN003076,CUST00184,Ola,19815.41,2025-11-03,credit_card,pending
TXN003077,CUST00636,Myntra,6419.25,2025-06-11,credit_card,refund
TXN003078,CUST00009,Flipkart,20748.64,2026-04-19,upi,pending
TXN003079,CUST00678,Myntra,18831.77,2025-11-18,credit_card,pending
TXN003080,CUST00788,BigBasket,11617.62,2025-09-19,net_banking,pending
TXN003081,CUST00650,Uber,2726.05,2026-01-07,credit_card,pending
TXN003082,CUST00787,Myntra,5604.92,2025-05-26,cash,pending
TXN003083,CUST00265,Reliance Digital,21980.26,2025-10-01,net_banking,failed
TXN003084,CUST00835,Ola,17500.17,2026-05-06,debit_card,cancelled
TXN003085,CUST00402,Flipkart,6071.46,2025-06-03,credit_card,completed
TXN003086,CUST00405,Ola,17327.08,2026-05-14,net_banking,pending
TXN003087,CUST00905,Uber,3500.94,2026-02-21,upi,pending
TXN003088,CUST00290,Flipkart,19232.59,2026-06-08,debit_card,pending
TXN003089,CUST00183,Flipkart,8186.14,2025-07-18,net_banking,pending
TXN003090,CUST00183,Myntra,9609.93,2026-01-20,credit_card,pending
TXN003091,CUST00266,Uber,2542.29,2026-06-04,credit_card,pending
TXN003092,CUST00036,Myntra,21866.67,2025-09-30,upi,cancelled
TXN003093,CUST00088,Amazon,8297.92,2025-10-26,debit_card,pending
TXN003094,CUST00724,Ola,18119.25,2026-03-21,upi,pending
TXN003095,CUST00643,Ola,9471.93,2025-06-12,cash,cancelled
TXN003096,CUST00519,BigBasket,15174.32,2026-02-09,upi,refund
TXN003097,CUST00678,Paytm Mall,18672.38,2026-03-03,net_banking,pending
TXN003098,CUST00872,Flipkart,14398.17,2026-05-27,debit_card,pending
TXN003099,CUST00592,Reliance Digital,14486.09,2026-05-04,credit_card,pending
TXN003100,CUST00801,Paytm Mall,14050.12,2025-12-27,net_banking,pending
TXN003101,CUST00780,Zomato,20425.34,2025-07-06,upi,refund
TXN003102,CUST00763,Uber,23506.15,2025-07-25,cash,pending
TXN003103,CUST00622,Ola,4298.22,2026-02-25,upi,pending
TXN003104,CUST00013,Myntra,19702.37,2026-01-18,cash,pending
TXN003105,CUST00009,Myntra,16534.63,2025-08-02,cash,pending
TXN003106,CUST00726,Flipkart,16191.51,2025-09-25,net_banking,pending
TXN003107,CUST00954,Flipkart,2280.7,2025-06-30,credit_card,pending
TXN003108,CUST00538,Amazon,19864.78,2025-06-16,upi,completed
TXN003109,CUST00777,Myntra,23613.85,2025-05-23,credit_card,pending
TXN003110,CUST00418,Swiggy,18261.49,2026-03-08,net_banking,pending
TXN003111,CUST00867,Flipkart,24732.93,2025-06-18,credit_card,pending
TXN003112,CUST00416,Swiggy,21820.93,2026-04-07,cash,pending
TXN003113,CUST00968,Zomato,9404.63,2026-05-03,upi,pending
TXN003114,CUST00694,Reliance Digital,17201.68,2025-06-23,upi,pending
TXN003115,CUST00879,BigBasket,4747.07,2025-07-29,upi,pending
TXN003116,CUST00865,Myntra,9728.96,2025-12-09,credit_card,pending
TXN003117,CUST00822,Paytm Mall,12486.82,2026-05-18,net_banking,completed
TXN003118,CUST00290,Amazon,1629.94,2025-09-01,upi,pending
TXN003119,CUST00849,Amazon,4950.45,2026-03-10,net_banking,pending
TXN003120,CUST00523,Ola,19080.68,2025-10-01,net_banking,pending
TXN003121,CUST00429,Flipkart,13731.69,2026-03-03,cash,cancelled
TXN003122,CUST00212,Paytm Mall,18423.14,2025-10-01,upi,pending
TXN003123,CUST00287,Paytm Mall,6434.48,2025-09-16,upi,pending
TXN003124,CUST00141,Amazon,19605.92,2025-10-04,upi,refund
TXN003125,CUST00788,Ola,70.66,2025-12-06,net_banking,pending
TXN003126,CUST00284,Reliance Digital,3790.95,2025-06-13,debit_card,pending
TXN003127,CUST00336,Amazon,22528.13,2026-04-16,upi,pending
TXN003128,CUST00985,Ola,13819.39,2026-01-14,credit_card,pending
TXN003129,CUST00498,Swiggy,13328.62,2025-07-02,credit_card,pending
TXN003130,CUST00244,Zomato,16249.9,2025-11-12,upi,pending
TXN003131,CUST00774,Flipkart,7644.06,2026-05-01,net_banking,pending
TXN003132,CUST00673,Flipkart,17104.72,2025-11-23,debit_card,pending
TXN003133,CUST00499,Flipkart,9895.23,2025-11-12,credit_card,pending
TXN003134,CUST00995,Reliance Digital,10206.78,2025-12-16,upi,cancelled
TXN003135,CUST00428,Myntra,14197.2,2025-08-08,debit_card,refund
TXN003136,CUST00595,Ola,22756.5,2026-02-10,upi,refund
TXN003137,CUST00685,Reliance Digital,5729.91,2025-07-02,upi,pending
TXN003138,CUST00704,Flipkart,5723.28,2026-04-03,credit_card,pending
TXN003139,CUST00410,Paytm Mall,24303.85,2026-05-07,net_banking,pending
TXN003140,CUST00076,Reliance Digital,13888.12,2025-10-31,credit_card,pending
TXN003141,CUST00374,Uber,24500.21,2025-08-17,credit_card,pending
TXN003142,CUST00928,Ola,22831.31,2026-06-24,cash,refund
TXN003143,CUST00456,Myntra,10022.79,2026-03-15,debit_card,completed
TXN003144,CUST00870,Reliance Digital,22752.82,2026-01-16,cash,failed
TXN003145,CUST00825,BigBasket,2690.69,2026-04-08,cash,pending
TXN003146,CUST00405,Flipkart,7497.09,2026-03-27,credit_card,failed
TXN003147,CUST00965,Reliance Digital,20136.94,2025-10-10,upi,failed
TXN003148,CUST01042,Myntra,7374.02,2026-06-20,cash,pending
TXN003149,CUST01013,Myntra,4779.0,2025-11-08,debit_card,pending
TXN003150,CUST00375,BigBasket,3019.64,2025-10-16,credit_card,pending
TXN003151,CUST00201,Paytm Mall,6380.79,2025-10-05,cash,pending
TXN003152,CUST00844,Zomato,12395.01,2026-02-16,debit_card,pending
TXN003153,CUST00947,Reliance Digital,13750.44,2025-11-18,net_banking,pending
TXN003154,CUST00178,Paytm Mall,8143.63,2026-05-07,credit_card,pending
TXN003155,CUST00597,Ola,11894.16,2026-06-10,debit_card,pending
TXN003156,CUST00604,Flipkart,2490.25,2025-09-09,cash,pending
TXN003157,CUST00358,BigBasket,16483.48,2026-04-10,upi,pending
TXN003158,CUST00109,Paytm Mall,5908.1,2025-12-13,credit_card,completed
TXN003159,CUST00705,Amazon,19678.89,2026-06-06,upi,failed
TXN003160,CUST00174,Zomato,14568.91,2025-10-15,credit_card,pending
TXN003161,CUST00165,Reliance Digital,3312.06,2025-09-01,cash,pending
TXN003162,CUST00173,Paytm Mall,888.38,2026-04-20,net_banking,pending
TXN003163,CUST00562,Paytm Mall,1649.07,2026-02-25,credit_card,pending
TXN003164,CUST00299,Myntra,14392.64,2025-12-12,upi,failed
TXN003165,CUST00793,Flipkart,18959.73,2025-09-04,net_banking,completed
TXN003166,CUST00610,Ola,21083.36,2025-07-18,credit_card,pending
TXN003167,CUST00557,Swiggy,15776.63,2025-09-13,debit_card,failed
TXN003168,CUST00573,BigBasket,17845.66,2025-06-17,debit_card,failed
TXN003169,CUST00035,Zomato,3438.59,2026-03-04,debit_card,pending
TXN003170,CUST00890,Swiggy,5903.24,2026-02-24,cash,refund
TXN003171,CUST00061,Swiggy,4059.16,2025-10-06,debit_card,pending
TXN003172,CUST00905,Myntra,15756.15,2025-10-17,cash,failed
TXN003173,CUST00325,Amazon,6327.13,2025-09-02,debit_card,cancelled
TXN003174,CUST00562,Ola,11836.5,2026-04-03,debit_card,pending
TXN003175,CUST00395,Uber,24181.94,2026-04-28,upi,pending
TXN003176,CUST01024,Swiggy,1747.25,2025-06-10,debit_card,pending
TXN003177,CUST00539,Zomato,23197.19,2025-08-03,credit_card,pending
TXN003178,CUST00141,Swiggy,5255.48,2025-12-27,cash,refund
TXN003179,CUST00529,Swiggy,11203.58,2026-01-14,cash,pending
TXN003180,CUST00541,Amazon,13562.8,2025-08-01,credit_card,pending
TXN003181,CUST00095,Paytm Mall,587.93,2025-05-30,net_banking,pending
TXN003182,CUST00846,Paytm Mall,4528.55,2025-12-31,debit_card,pending
TXN003183,CUST00932,Swiggy,17713.4,2025-06-11,debit_card,pending
TXN003184,CUST00201,Swiggy,2396.47,2026-02-23,debit_card,pending
TXN003185,CUST00940,Flipkart,20834.47,2026-03-28,credit_card,pending
TXN003186,CUST00910,Swiggy,10842.68,2026-03-12,net_banking,pending
TXN003187,CUST00489,Flipkart,7138.31,2026-06-02,upi,pending
TXN003188,CUST00825,BigBasket,23340.17,2026-05-26,upi,completed
TXN003189,CUST00744,Zomato,9283.76,2026-05-24,credit_card,pending
TXN003190,CUST00711,Swiggy,11874.59,2025-06-22,net_banking,pending
TXN003191,CUST00421,Zomato,14935.29,2025-10-06,upi,completed
TXN003192,CUST00946,Paytm Mall,16514.0,2025-07-27,upi,pending
TXN003193,CUST01003,Ola,13529.68,2026-05-20,credit_card,pending
TXN003194,CUST00126,BigBasket,14073.5,2026-01-20,upi,refund
TXN003195,CUST00084,Amazon,18175.69,2025-12-21,cash,pending
TXN003196,CUST00560,BigBasket,1690.55,2026-01-11,upi,pending
TXN003197,CUST01045,Flipkart,14157.99,2026-04-06,upi,pending
TXN003198,CUST00239,Uber,1997.88,2025-11-23,net_banking,pending
TXN003199,CUST00973,Ola,16000.55,2026-04-25,credit_card,pending
TXN003200,CUST00682,BigBasket,16214.97,2026-01-02,cash,failed
TXN003201,CUST00328,Uber,22444.22,2025-06-11,credit_card,completed
TXN003202,CUST00205,Reliance Digital,3856.65,2025-09-29,credit_card,failed
TXN003203,CUST00025,Amazon,12874.06,2026-04-23,upi,refund
TXN003204,CUST00185,Myntra,21580.68,2026-05-03,credit_card,pending
TXN003205,CUST00849,Myntra,13564.12,2025-11-12,cash,pending
TXN003206,CUST00450,Reliance Digital,10219.42,2025-12-22,debit_card,pending
TXN003207,CUST00191,Amazon,9873.78,2026-06-09,debit_card,pending
TXN003208,CUST00679,Ola,13050.06,2025-08-18,net_banking,pending
TXN003209,CUST00602,Flipkart,22358.1,2025-08-15,upi,pending
TXN003210,CUST00304,Reliance Digital,14961.94,2026-02-21,upi,pending
TXN003211,CUST00326,Swiggy,20082.38,2025-10-17,cash,completed
TXN003212,CUST00899,Ola,13648.58,2025-12-15,net_banking,pending
TXN003213,CUST00755,Myntra,8233.74,2026-03-06,debit_card,refund
TXN003214,CUST00806,Paytm Mall,10977.45,2026-02-14,cash,pending
TXN003215,CUST00691,Flipkart,5774.53,2026-02-13,cash,pending
TXN003216,CUST00865,Swiggy,14583.18,2026-06-02,net_banking,failed
TXN003217,CUST00129,BigBasket,1741.83,2025-05-29,credit_card,pending
TXN003218,CUST00245,Swiggy,18644.45,2026-06-08,credit_card,pending
TXN003219,CUST00876,Myntra,13341.82,2025-10-18,credit_card,failed
TXN003220,CUST00614,Reliance Digital,10900.9,2025-07-04,net_banking,cancelled
TXN003221,CUST00251,Reliance Digital,20091.75,2026-02-26,credit_card,failed
TXN003222,CUST00851,Paytm Mall,275.88,2025-07-05,credit_card,pending
TXN003223,CUST00894,Paytm Mall,15803.24,2025-08-06,debit_card,pending
TXN003224,CUST00620,Myntra,19461.87,2025-09-24,debit_card,pending
TXN003225,CUST00854,BigBasket,13915.89,2025-12-20,cash,pending
TXN003226,CUST00697,Swiggy,1532.78,2026-01-17,debit_card,pending
TXN003227,CUST00298,Swiggy,2638.57,2025-11-12,cash,pending
TXN003228,CUST01007,Uber,24037.66,2025-08-02,debit_card,pending
TXN003229,CUST00537,Paytm Mall,22362.67,2026-06-12,credit_card,pending
TXN003230,CUST00791,Uber,23068.04,2026-02-24,debit_card,pending
TXN003231,CUST00602,Reliance Digital,20987.59,2025-11-12,net_banking,failed
TXN003232,CUST00293,BigBasket,20257.02,2025-09-01,credit_card,pending
TXN003233,CUST00879,Uber,8722.38,2026-01-19,upi,pending
TXN003234,CUST00071,Uber,6208.02,2026-04-12,net_banking,refund
TXN003235,CUST00838,Swiggy,11577.64,2026-01-05,cash,pending
TXN003236,CUST00897,Paytm Mall,14865.17,2026-05-14,net_banking,pending
TXN003237,CUST00618,Uber,16333.72,2026-01-07,upi,pending
TXN003238,CUST00433,Reliance Digital,18459.84,2026-03-04,net_banking,pending
TXN003239,CUST00094,Reliance Digital,16434.09,2025-11-30,net_banking,failed
TXN003240,CUST00906,Paytm Mall,18771.39,2026-03-21,cash,pending
TXN003241,CUST00144,Flipkart,493.64,2025-07-14,upi,failed
TXN003242,CUST00276,Myntra,17740.04,2025-12-19,cash,cancelled
TXN003243,CUST00631,Swiggy,12508.81,2025-08-19,debit_card,failed
TXN003244,CUST00512,Reliance Digital,22414.48,2026-06-04,upi,pending
TXN003245,CUST00886,Swiggy,6490.97,2026-06-06,cash,failed
TXN003246,CUST00465,Ola,23609.76,2026-04-03,debit_card,pending
TXN003247,CUST00398,Reliance Digital,21601.85,2026-03-21,cash,pending
TXN003248,CUST00611,Ola,5436.28,2025-12-08,debit_card,pending
TXN003249,CUST01025,Uber,20650.45,2026-04-02,debit_card,pending
TXN003250,CUST00746,Paytm Mall,14716.55,2025-11-23,debit_card,refund
TXN003251,CUST00031,Myntra,832.13,2026-02-22,net_banking,pending
TXN003252,CUST00514,Swiggy,2344.48,2026-02-09,net_banking,pending
TXN003253,CUST00888,Swiggy,847.48,2025-09-22,debit_card,pending
TXN003254,CUST00762,Swiggy,10574.36,2025-08-11,upi,pending
TXN003255,CUST00658,BigBasket,19236.86,2025-10-10,net_banking,pending
TXN003256,CUST00032,Ola,14535.88,2025-11-09,upi,failed
TXN003257,CUST00564,Ola,21075.51,2025-11-11,cash,failed
TXN003258,CUST00435,Swiggy,9529.69,2025-06-18,upi,pending
TXN003259,CUST00362,Flipkart,16916.26,2026-06-18,cash,pending
TXN003260,CUST00408,Swiggy,8652.76,2026-02-02,debit_card,pending
TXN003261,CUST00282,Reliance Digital,3142.5,2026-04-01,cash,pending
TXN003262,CUST00925,Flipkart,20692.3,2025-08-28,credit_card,pending
TXN003263,CUST00568,Swiggy,24286.75,2025-06-15,upi,pending
TXN003264,CUST00697,Zomato,20665.25,2026-03-31,debit_card,pending
TXN003265,CUST00501,Reliance Digital,20304.61,2025-12-12,net_banking,cancelled
TXN003266,CUST00182,BigBasket,6799.07,2026-03-25,cash,pending
TXN003267,CUST00381,Swiggy,6448.73,2026-03-01,net_banking,pending
TXN003268,CUST01024,Paytm Mall,20203.98,2026-01-23,upi,completed
TXN003269,CUST00821,Zomato,8297.59,2026-04-02,net_banking,pending
TXN003270,CUST00894,Swiggy,1634.5,2025-06-14,debit_card,pending
TXN003271,CUST00396,Swiggy,17637.35,2025-11-21,cash,pending
TXN003272,CUST00907,Paytm Mall,21243.15,2025-07-17,net_banking,refund
TXN003273,CUST00176,Ola,18824.03,2026-02-13,cash,cancelled
TXN003274,CUST00384,Ola,4009.52,2026-01-25,upi,cancelled
TXN003275,CUST00890,Amazon,4186.22,2025-11-23,cash,pending
TXN003276,CUST00904,Zomato,9679.98,2026-02-22,upi,pending
TXN003277,CUST00647,Uber,7097.26,2025-09-28,net_banking,pending
TXN003278,CUST00902,Flipkart,16120.74,2026-05-24,debit_card,pending
TXN003279,CUST00728,Flipkart,11535.58,2025-05-26,cash,pending
TXN003280,CUST00234,Reliance Digital,22838.29,2026-04-27,debit_card,pending
TXN003281,CUST00321,BigBasket,3940.56,2025-07-12,debit_card,pending
TXN003282,CUST00330,Reliance Digital,12536.11,2025-12-01,cash,pending
TXN003283,CUST00374,Ola,19959.04,2026-02-01,cash,pending
TXN003284,CUST01048,BigBasket,5345.89,2025-07-20,upi,pending
TXN003285,CUST00085,Ola,22260.55,2026-05-05,cash,pending
TXN003286,CUST00049,Ola,2901.55,2025-12-07,net_banking,failed
TXN003287,CUST00865,Flipkart,22481.34,2026-02-04,credit_card,pending
TXN003288,CUST00382,Uber,2494.02,2025-12-09,debit_card,failed
TXN003289,CUST00559,Flipkart,804.22,2025-12-04,cash,pending
TXN003290,CUST00100,Zomato,3322.47,2025-10-08,net_banking,refund
TXN003291,CUST00492,Paytm Mall,13129.37,2025-09-08,debit_card,pending
TXN003292,CUST01040,Amazon,18400.79,2025-11-11,cash,pending
TXN003293,CUST00799,Amazon,21890.55,2025-07-22,cash,pending
TXN003294,CUST00075,Myntra,9813.44,2026-05-13,upi,refund
TXN003295,CUST00291,BigBasket,13402.73,2025-07-02,debit_card,pending
TXN003296,CUST00503,Myntra,20716.66,2025-10-19,net_banking,pending
TXN003297,CUST00562,Ola,18078.58,2026-02-04,debit_card,pending
TXN003298,CUST00095,Uber,17505.23,2025-08-29,net_banking,pending
TXN003299,CUST00788,Uber,11956.5,2026-03-16,credit_card,cancelled
TXN003300,CUST00715,Uber,24263.61,2025-10-06,cash,pending
TXN003301,CUST00711,Swiggy,13934.87,2025-12-30,credit_card,completed
TXN003302,CUST00664,Ola,20113.15,2025-09-22,cash,pending
TXN003303,CUST00819,Flipkart,2790.7,2026-02-25,cash,pending
TXN003304,CUST00405,Amazon,22275.79,2026-03-04,debit_card,failed
TXN003305,CUST00316,Zomato,4958.83,2026-03-27,credit_card,refund
TXN003306,CUST00512,Myntra,6539.33,2025-07-08,net_banking,pending
TXN003307,CUST00413,Uber,16739.26,2025-11-27,credit_card,pending
TXN003308,CUST00360,Uber,1581.21,2025-10-19,cash,cancelled
TXN003309,CUST00609,Swiggy,18351.88,2025-11-16,upi,pending
TXN003310,CUST00495,Flipkart,17201.01,2025-08-22,debit_card,cancelled
TXN003311,CUST00753,Swiggy,10982.07,2025-12-01,credit_card,pending
TXN003312,CUST00599,Flipkart,20340.07,2025-11-20,credit_card,pending
TXN003313,CUST00358,Amazon,3293.03,2026-05-14,credit_card,pending
TXN003314,CUST00328,Myntra,19666.36,2026-04-08,net_banking,failed
TXN003315,CUST01039,Uber,21797.45,2026-04-12,upi,pending
TXN003316,CUST00501,Uber,23546.45,2026-06-13,net_banking,cancelled
TXN003317,CUST00132,BigBasket,908.27,2025-12-29,credit_card,pending
TXN003318,CUST00891,Uber,11966.92,2025-09-30,credit_card,pending
TXN003319,CUST00893,Ola,8038.33,2025-08-19,net_banking,cancelled
TXN003320,CUST00255,Ola,1984.96,2026-05-21,net_banking,pending
TXN003321,CUST00251,Paytm Mall,22767.88,2026-01-04,cash,pending
TXN003322,CUST00958,Flipkart,5785.45,2026-03-19,cash,pending
TXN003323,CUST00387,Flipkart,972.25,2025-10-31,net_banking,pending
TXN003324,CUST00350,Flipkart,23539.3,2025-07-08,net_banking,pending
TXN003325,CUST00265,Zomato,6138.03,2025-09-07,net_banking,cancelled
TXN003326,CUST00559,Swiggy,1442.21,2026-06-09,debit_card,cancelled
TXN003327,CUST00534,Swiggy,1567.31,2025-07-13,cash,cancelled
TXN003328,CUST00714,Uber,20077.99,2025-12-11,upi,pending
TXN003329,CUST00816,Reliance Digital,6789.92,2025-09-25,cash,pending
TXN003330,CUST00098,Paytm Mall,20941.51,2025-10-04,credit_card,pending
TXN003331,CUST00520,Myntra,15048.73,2026-01-11,cash,pending
TXN003332,CUST00442,Flipkart,2193.36,2026-03-16,debit_card,pending
TXN003333,CUST00152,Amazon,19885.06,2025-10-03,debit_card,cancelled
TXN003334,CUST00654,Flipkart,14928.55,2025-08-22,net_banking,pending
TXN003335,CUST00733,Paytm Mall,22197.03,2025-09-10,net_banking,pending
TXN003336,CUST00937,Paytm Mall,1861.06,2026-01-16,upi,pending
TXN003337,CUST00548,Ola,12787.66,2026-06-16,upi,pending
TXN003338,CUST00635,Amazon,485.96,2025-07-29,upi,pending
TXN003339,CUST00365,Flipkart,12495.7,2026-04-12,net_banking,pending
TXN003340,CUST00387,Uber,23503.92,2025-09-27,credit_card,pending
TXN003341,CUST00702,BigBasket,1109.66,2025-10-03,net_banking,pending
TXN003342,CUST00996,BigBasket,22921.64,2026-02-04,upi,failed
TXN003343,CUST00971,Paytm Mall,21563.33,2025-06-05,net_banking,pending
TXN003344,CUST00585,Swiggy,12465.18,2026-05-31,upi,pending
TXN003345,CUST00533,Flipkart,17726.71,2026-01-01,upi,pending
TXN003346,CUST00161,Paytm Mall,23053.45,2025-08-23,debit_card,pending
TXN003347,CUST00399,Ola,20875.43,2026-05-29,net_banking,pending
TXN003348,CUST00353,Uber,8147.71,2025-06-24,debit_card,pending
TXN003349,CUST00126,Paytm Mall,18893.2,2025-06-30,debit_card,pending
TXN003350,CUST00720,Ola,18847.73,2025-06-29,cash,pending
TXN003351,CUST00802,Reliance Digital,134.84,2025-11-21,debit_card,cancelled
TXN003352,CUST00987,Swiggy,4181.51,2025-07-03,credit_card,pending
TXN003353,CUST00158,Reliance Digital,7035.32,2025-10-16,net_banking,pending
